Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.072s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.048s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.054s,FAILED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.031s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,FAILED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.044s,FAILED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.022s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,FAILED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.053s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.031s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:50,0.302s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:50,0.281s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.085s,FAILED
if (isAuthorize),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.063s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.003s,FAILED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:50,25-08-2024 16:07:54,4.071s,FAILED
if (isAuthorize),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:50,25-08-2024 16:07:50,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:50,25-08-2024 16:07:54,4.050s,FAILED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.042s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
else,,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.019s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Authorization,,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.206s,PASSED
"tokenValue = """"",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
"if (tokenState == ""empty"")",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":"""", ""gender"":gender])",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.006s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.004s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.014s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Authorization,,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.031s,PASSED
"tokenValue = """"",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
"if (tokenState == ""empty"")",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":"""", ""gender"":gender])",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.013s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Authorization,,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.028s,PASSED
"tokenValue = """"",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"if (tokenState == ""empty"")",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
"else if (tokenState == ""incorrect"")",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":"""", ""gender"":gender])",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.010s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:54,25-08-2024 16:07:54,0.002s,PASSED
